# name                         |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                            |functions                                                               |tier |freq 
'Skillful Short Punch'       |1        |0           |29    |25       |1          |24        |45        |10      |{'skillful', 'punch', 'short'}    |[]                 |2    |4    
'Skillful Solar Claw'        |1        |0           |22    |33       |1          |24        |45        |25      |{'skillful', 'solar', 'claw'}     |['do_stam_dam']    |3    |3    
'Skillful Solar Elbow'       |1        |0           |33    |28       |1          |36        |54        |25      |{'elbow', 'skillful', 'solar'}    |['do_stam_dam']    |3    |3    
'Skillful Solar Headbutt'    |1        |0           |44    |16       |1          |24        |54        |25      |{'skillful', 'solar', 'head'}     |['do_stam_dam']    |3    |1    
'Skillful Solar Kick'        |3        |0           |33    |33       |2          |36        |63        |25      |{'kick', 'skillful', 'solar'}     |['do_stam_dam']    |3    |5    
'Skillful Solar Knee'        |1        |0           |33    |33       |2          |36        |63        |25      |{'skillful', 'knee', 'solar'}     |['do_stam_dam']    |3    |2    
'Skillful Solar Palm'        |2        |0           |25    |29       |1          |24        |45        |25      |{'skillful', 'palm', 'solar'}     |['do_stam_dam']    |3    |4    
'Skillful Solar Punch'       |2        |0           |29    |25       |1          |24        |45        |25      |{'skillful', 'punch', 'solar'}    |['do_stam_dam']    |3    |5    
'Skillful Strong Claw'       |1        |0           |26    |33       |1          |26        |45        |10      |{'skillful', 'strong', 'claw'}    |[]                 |3    |3    
'Skillful Strong Elbow'      |1        |0           |40    |28       |1          |40        |54        |10      |{'elbow', 'strong', 'skillful'}   |[]                 |3    |3    
'Skillful Strong Headbutt'   |1        |0           |53    |16       |1          |26        |54        |10      |{'skillful', 'strong', 'head'}    |[]                 |3    |1    
'Skillful Strong Kick'       |3        |0           |40    |33       |2          |40        |63        |10      |{'kick', 'skillful', 'strong'}    |[]                 |3    |5    
'Skillful Strong Knee'       |1        |0           |40    |33       |2          |40        |63        |10      |{'skillful', 'strong', 'knee'}    |[]                 |3    |2    
'Skillful Strong Palm'       |2        |0           |31    |29       |1          |26        |45        |10      |{'skillful', 'strong', 'palm'}    |[]                 |3    |4    
'Skillful Strong Punch'      |2        |0           |34    |25       |1          |26        |45        |10      |{'skillful', 'punch', 'strong'}   |[]                 |3    |5    
'Skillful Surprise Claw'     |1        |0           |22    |33       |1          |24        |45        |10      |{'skillful', 'surprise', 'claw'}  |['try_shock_move'] |2    |3    
'Skillful Surprise Elbow'    |1        |0           |33    |28       |1          |36        |54        |10      |{'elbow', 'surprise', 'skillful'} |['try_shock_move'] |2    |3    
'Skillful Surprise Headbutt' |1        |0           |44    |16       |1          |24        |54        |10      |{'skillful', 'surprise', 'head'}  |['try_shock_move'] |2    |1    
'Skillful Surprise Kick'     |3        |0           |33    |33       |2          |36        |63        |10      |{'kick', 'skillful', 'surprise'}  |['try_shock_move'] |2    |5    

# name                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                         |functions                |tier |freq 
'Skillful Surprise Knee'  |1        |0           |33    |33       |2          |36        |63        |10      |{'skillful', 'surprise', 'knee'}                 |['try_shock_move']       |2    |2    
'Skillful Surprise Palm'  |2        |0           |25    |29       |1          |24        |45        |10      |{'skillful', 'surprise', 'palm'}                 |['try_shock_move']       |2    |4    
'Skillful Surprise Punch' |2        |0           |29    |25       |1          |24        |45        |10      |{'surprise', 'punch', 'skillful'}                |['try_shock_move']       |2    |5    
'Skillful Trick Claw'     |1        |0           |22    |33       |1          |24        |45        |25      |{'skillful', 'trick', 'claw'}                    |['do_agility_based_dam'] |3    |3    
'Skillful Trick Elbow'    |1        |0           |33    |28       |1          |36        |54        |25      |{'elbow', 'trick', 'skillful'}                   |['do_agility_based_dam'] |3    |3    
'Skillful Trick Headbutt' |1        |0           |44    |16       |1          |24        |54        |25      |{'skillful', 'trick', 'head'}                    |['do_agility_based_dam'] |3    |1    
'Skillful Trick Kick'     |3        |0           |33    |33       |2          |36        |63        |25      |{'kick', 'skillful', 'trick'}                    |['do_agility_based_dam'] |3    |5    
'Skillful Trick Knee'     |1        |0           |33    |33       |2          |36        |63        |25      |{'skillful', 'trick', 'knee'}                    |['do_agility_based_dam'] |3    |2    
'Skillful Trick Palm'     |2        |0           |25    |29       |1          |24        |45        |25      |{'skillful', 'trick', 'palm'}                    |['do_agility_based_dam'] |3    |4    
'Skillful Trick Punch'    |2        |0           |29    |25       |1          |24        |45        |25      |{'skillful', 'punch', 'trick'}                   |['do_agility_based_dam'] |3    |5    
'Solar Claw'              |1        |0           |20    |30       |1          |20        |50        |20      |{'solar', 'claw'}                                |['do_stam_dam']          |2    |3    
'Solar Elbow'             |1        |0           |30    |25       |1          |30        |60        |20      |{'elbow', 'solar'}                               |['do_stam_dam']          |2    |3    
'Solar Headbutt'          |1        |0           |40    |15       |1          |20        |60        |20      |{'solar', 'head'}                                |['do_stam_dam']          |2    |1    
'Solar Kick'              |3        |0           |30    |30       |2          |30        |70        |20      |{'kick', 'solar'}                                |['do_stam_dam']          |2    |5    
'Solar Knee'              |1        |0           |30    |30       |2          |30        |70        |20      |{'knee', 'solar'}                                |['do_stam_dam']          |2    |2    
'Solar Palm'              |2        |0           |23    |26       |1          |20        |50        |20      |{'palm', 'solar'}                                |['do_stam_dam']          |2    |4    
'Solar Punch'             |2        |0           |26    |23       |1          |20        |50        |20      |{'punch', 'solar'}                               |['do_stam_dam']          |2    |5    
'Spear Thrust'            |3        |0           |110   |40       |1          |25        |60        |0       |{'thrust', 'weapon', 'spear', 'also antiground'} |[]                       |0    |5    
'Staff Strike'            |2        |0           |80    |45       |1          |25        |50        |0       |{'staff', 'weapon', 'also antiground', 'strike'} |[]                       |0    |5    
'Step Back'               |0        |1           |0     |0        |1          |5         |60        |0       |{'non-attack'}                                   |[]                       |0    |5    
'Step Forward'            |0        |-1          |0     |0        |1          |5         |50        |0       |{'non-attack'}                                   |[]                       |0    |5    
'Stick Strike'            |2        |0           |70    |45       |1          |25        |50        |0       |{'stick', 'weapon', 'also antiground', 'strike'} |[]                       |0    |5    
'Stick Thrust'            |3        |0           |75    |40       |1          |25        |60        |0       |{'thrust', 'weapon', 'also antiground', 'stick'} |[]                       |0    |5    
'Strong Claw'             |1        |0           |24    |30       |1          |22        |50        |5       |{'strong', 'claw'}                               |[]                       |2    |3    
'Strong Elbow'            |1        |0           |36    |25       |1          |33        |60        |5       |{'elbow', 'strong'}                              |[]                       |2    |3    

# name                      |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                         |functions                                       |tier |freq 
'Strong Energy Claw'        |1        |0           |24    |30       |1          |22        |50        |25      |{'energy', 'strong', 'claw'}     |['do_qi_based_dam']                             |4    |3    
'Strong Energy Elbow'       |1        |0           |36    |25       |1          |33        |60        |25      |{'energy', 'elbow', 'strong'}    |['do_qi_based_dam']                             |4    |3    
'Strong Energy Headbutt'    |1        |0           |48    |15       |1          |22        |60        |25      |{'energy', 'strong', 'head'}     |['do_qi_based_dam']                             |4    |1    
'Strong Energy Kick'        |3        |0           |36    |30       |2          |33        |70        |25      |{'energy', 'kick', 'strong'}     |['do_qi_based_dam']                             |4    |5    
'Strong Energy Knee'        |1        |0           |36    |30       |2          |33        |70        |25      |{'energy', 'strong', 'knee'}     |['do_qi_based_dam']                             |4    |2    
'Strong Energy Palm'        |2        |0           |28    |26       |1          |22        |50        |25      |{'energy', 'strong', 'palm'}     |['do_qi_based_dam']                             |4    |4    
'Strong Energy Punch'       |2        |0           |31    |23       |1          |22        |50        |25      |{'energy', 'punch', 'strong'}    |['do_qi_based_dam']                             |4    |5    
'Strong Ferocious Claw'     |1        |0           |24    |30       |1          |26        |50        |40      |{'ferocious', 'strong', 'claw'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |3    
'Strong Ferocious Elbow'    |1        |0           |36    |25       |1          |40        |60        |40      |{'elbow', 'ferocious', 'strong'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |3    
'Strong Ferocious Headbutt' |1        |0           |48    |15       |1          |26        |60        |40      |{'ferocious', 'strong', 'head'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |1    
'Strong Ferocious Kick'     |3        |0           |36    |30       |2          |40        |70        |40      |{'kick', 'ferocious', 'strong'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |5    
'Strong Ferocious Knee'     |1        |0           |36    |30       |2          |40        |70        |40      |{'strong', 'ferocious', 'knee'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |2    
'Strong Ferocious Palm'     |2        |0           |28    |26       |1          |26        |50        |40      |{'ferocious', 'palm', 'strong'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |4    
'Strong Ferocious Punch'    |2        |0           |31    |23       |1          |26        |50        |40      |{'ferocious', 'punch', 'strong'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |5    
'Strong Flying Claw'        |2        |-1          |29    |30       |2          |26        |50        |10      |{'strong', 'flying', 'claw'}     |[]                                              |3    |2    
'Strong Flying Elbow'       |2        |-1          |43    |25       |2          |40        |60        |10      |{'elbow', 'strong', 'flying'}    |[]                                              |3    |2    
'Strong Flying Headbutt'    |2        |-1          |58    |15       |2          |26        |60        |10      |{'strong', 'flying', 'head'}     |[]                                              |3    |1    
'Strong Flying Kick'        |4        |-1          |43    |30       |3          |40        |70        |10      |{'kick', 'strong', 'flying'}     |[]                                              |3    |4    
'Strong Flying Knee'        |2        |-1          |43    |30       |3          |40        |70        |10      |{'flying', 'strong', 'knee'}     |[]                                              |3    |1    
'Strong Flying Palm'        |3        |-1          |34    |26       |2          |26        |50        |10      |{'strong', 'palm', 'flying'}     |[]                                              |3    |3    
'Strong Flying Punch'       |3        |-1          |37    |23       |2          |26        |50        |10      |{'strong', 'punch', 'flying'}    |[]                                              |3    |4    
'Strong Headbutt'           |1        |0           |48    |15       |1          |22        |60        |5       |{'strong', 'head'}               |[]                                              |2    |1    
'Strong Heavy Claw'         |1        |0           |29    |27       |1          |28        |50        |10      |{'strong', 'heavy', 'claw'}      |[]                                              |3    |3    
'Strong Heavy Elbow'        |1        |0           |43    |22       |1          |42        |60        |10      |{'elbow', 'strong', 'heavy'}     |[]                                              |3    |3    
'Strong Heavy Headbutt'     |1        |0           |58    |14       |1          |28        |60        |10      |{'strong', 'heavy', 'head'}      |[]                                              |3    |1    

# name                      |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                         |functions              |tier |freq 
'Strong Heavy Kick'         |3        |0           |43    |27       |2          |42        |70        |10      |{'kick', 'strong', 'heavy'}      |[]                     |3    |5    
'Strong Heavy Knee'         |1        |0           |43    |27       |2          |42        |70        |10      |{'strong', 'heavy', 'knee'}      |[]                     |3    |2    
'Strong Heavy Palm'         |2        |0           |34    |23       |1          |28        |50        |10      |{'strong', 'palm', 'heavy'}      |[]                     |3    |4    
'Strong Heavy Punch'        |2        |0           |37    |21       |1          |28        |50        |10      |{'punch', 'heavy', 'strong'}     |[]                     |3    |5    
'Strong Kick'               |3        |0           |36    |30       |2          |33        |70        |5       |{'kick', 'strong'}               |[]                     |2    |5    
'Strong Knee'               |1        |0           |36    |30       |2          |33        |70        |5       |{'strong', 'knee'}               |[]                     |2    |2    
'Strong Light Claw'         |1        |0           |19    |33       |1          |16        |50        |10      |{'light', 'strong', 'claw'}      |[]                     |3    |3    
'Strong Light Elbow'        |1        |0           |29    |28       |1          |24        |60        |10      |{'light', 'elbow', 'strong'}     |[]                     |3    |3    
'Strong Light Headbutt'     |1        |0           |38    |16       |1          |16        |60        |10      |{'light', 'strong', 'head'}      |[]                     |3    |1    
'Strong Light Kick'         |3        |0           |29    |33       |2          |24        |70        |10      |{'kick', 'strong', 'light'}      |[]                     |3    |5    
'Strong Light Knee'         |1        |0           |29    |33       |2          |24        |70        |10      |{'light', 'strong', 'knee'}      |[]                     |3    |2    
'Strong Light Palm'         |2        |0           |22    |29       |1          |16        |50        |10      |{'light', 'strong', 'palm'}      |[]                     |3    |4    
'Strong Light Punch'        |2        |0           |25    |25       |1          |16        |50        |10      |{'light', 'punch', 'strong'}     |[]                     |3    |5    
'Strong Lightning Claw'     |1        |0           |24    |30       |1          |22        |50        |25      |{'lightning', 'strong', 'claw'}  |['do_speed_based_dam'] |4    |3    
'Strong Lightning Elbow'    |1        |0           |36    |25       |1          |33        |60        |25      |{'lightning', 'elbow', 'strong'} |['do_speed_based_dam'] |4    |3    
'Strong Lightning Headbutt' |1        |0           |48    |15       |1          |22        |60        |25      |{'lightning', 'strong', 'head'}  |['do_speed_based_dam'] |4    |1    
'Strong Lightning Kick'     |3        |0           |36    |30       |2          |33        |70        |25      |{'lightning', 'kick', 'strong'}  |['do_speed_based_dam'] |4    |5    
'Strong Lightning Knee'     |1        |0           |36    |30       |2          |33        |70        |25      |{'lightning', 'strong', 'knee'}  |['do_speed_based_dam'] |4    |2    
'Strong Lightning Palm'     |2        |0           |28    |26       |1          |22        |50        |25      |{'lightning', 'strong', 'palm'}  |['do_speed_based_dam'] |4    |4    
'Strong Lightning Punch'    |2        |0           |31    |23       |1          |22        |50        |25      |{'lightning', 'punch', 'strong'} |['do_speed_based_dam'] |4    |5    
'Strong Nerve Claw'         |1        |0           |24    |30       |1          |22        |50        |25      |{'nerve', 'strong', 'claw'}      |['do_mob_dam']         |4    |3    
'Strong Nerve Elbow'        |1        |0           |36    |25       |1          |33        |60        |25      |{'elbow', 'nerve', 'strong'}     |['do_mob_dam']         |4    |3    
'Strong Nerve Headbutt'     |1        |0           |48    |15       |1          |22        |60        |25      |{'nerve', 'strong', 'head'}      |['do_mob_dam']         |4    |1    
'Strong Nerve Kick'         |3        |0           |36    |30       |2          |33        |70        |25      |{'kick', 'nerve', 'strong'}      |['do_mob_dam']         |4    |5    
'Strong Nerve Knee'         |1        |0           |36    |30       |2          |33        |70        |25      |{'strong', 'nerve', 'knee'}      |['do_mob_dam']         |4    |2    

# name                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                        |functions                                      |tier |freq 
'Strong Nerve Palm'        |2        |0           |28    |26       |1          |22        |50        |25      |{'nerve', 'palm', 'strong'}     |['do_mob_dam']                                 |4    |4    
'Strong Nerve Punch'       |2        |0           |31    |23       |1          |22        |50        |25      |{'nerve', 'punch', 'strong'}    |['do_mob_dam']                                 |4    |5    
'Strong Palm'              |2        |0           |28    |26       |1          |22        |50        |5       |{'strong', 'palm'}              |[]                                             |2    |4    
'Strong Piercing Claw'     |1        |0           |24    |30       |1          |26        |50        |40      |{'piercing', 'strong', 'claw'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Strong Piercing Elbow'    |1        |0           |36    |25       |1          |40        |60        |40      |{'piercing', 'elbow', 'strong'} |['do_agility_based_dam', 'do_speed_based_dam'] |5    |3    
'Strong Piercing Headbutt' |1        |0           |48    |15       |1          |26        |60        |40      |{'piercing', 'strong', 'head'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |1    
'Strong Piercing Kick'     |3        |0           |36    |30       |2          |40        |70        |40      |{'kick', 'strong', 'piercing'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Strong Piercing Knee'     |1        |0           |36    |30       |2          |40        |70        |40      |{'piercing', 'strong', 'knee'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |2    
'Strong Piercing Palm'     |2        |0           |28    |26       |1          |26        |50        |40      |{'piercing', 'strong', 'palm'}  |['do_agility_based_dam', 'do_speed_based_dam'] |5    |4    
'Strong Piercing Punch'    |2        |0           |31    |23       |1          |26        |50        |40      |{'piercing', 'punch', 'strong'} |['do_agility_based_dam', 'do_speed_based_dam'] |5    |5    
'Strong Power Claw'        |1        |0           |24    |30       |1          |22        |50        |25      |{'power', 'strong', 'claw'}     |['do_strength_based_dam']                      |4    |3    
'Strong Power Elbow'       |1        |0           |36    |25       |1          |33        |60        |25      |{'power', 'elbow', 'strong'}    |['do_strength_based_dam']                      |4    |3    
'Strong Power Headbutt'    |1        |0           |48    |15       |1          |22        |60        |25      |{'power', 'strong', 'head'}     |['do_strength_based_dam']                      |4    |1    
'Strong Power Kick'        |3        |0           |36    |30       |2          |33        |70        |25      |{'power', 'kick', 'strong'}     |['do_strength_based_dam']                      |4    |5    
'Strong Power Knee'        |1        |0           |36    |30       |2          |33        |70        |25      |{'power', 'strong', 'knee'}     |['do_strength_based_dam']                      |4    |2    
'Strong Power Palm'        |2        |0           |28    |26       |1          |22        |50        |25      |{'power', 'strong', 'palm'}     |['do_strength_based_dam']                      |4    |4    
'Strong Power Punch'       |2        |0           |31    |23       |1          |22        |50        |25      |{'power', 'punch', 'strong'}    |['do_strength_based_dam']                      |4    |5    
'Strong Punch'             |2        |0           |31    |23       |1          |22        |50        |5       |{'punch', 'strong'}             |[]                                             |2    |5    
'Strong Shocking Claw'     |1        |0           |24    |30       |1          |22        |50        |25      |{'shocking', 'strong', 'claw'}  |['do_shock_move']                              |4    |3    
'Strong Shocking Elbow'    |1        |0           |36    |25       |1          |33        |60        |25      |{'shocking', 'elbow', 'strong'} |['do_shock_move']                              |4    |3    
'Strong Shocking Headbutt' |1        |0           |48    |15       |1          |22        |60        |25      |{'shocking', 'strong', 'head'}  |['do_shock_move']                              |4    |1    
'Strong Shocking Kick'     |3        |0           |36    |30       |2          |33        |70        |25      |{'shocking', 'kick', 'strong'}  |['do_shock_move']                              |4    |5    
'Strong Shocking Knee'     |1        |0           |36    |30       |2          |33        |70        |25      |{'shocking', 'strong', 'knee'}  |['do_shock_move']                              |4    |2    
'Strong Shocking Palm'     |2        |0           |28    |26       |1          |22        |50        |25      |{'shocking', 'strong', 'palm'}  |['do_shock_move']                              |4    |4    
'Strong Shocking Punch'    |2        |0           |31    |23       |1          |22        |50        |25      |{'shocking', 'punch', 'strong'} |['do_shock_move']                              |4    |5    

# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                         |tier |freq 
'Strong Solar Claw'           |1        |0           |24    |30       |1          |22        |50        |25      |{'strong', 'solar', 'claw'}        |['do_stam_dam']                                   |4    |3    
'Strong Solar Elbow'          |1        |0           |36    |25       |1          |33        |60        |25      |{'elbow', 'strong', 'solar'}       |['do_stam_dam']                                   |4    |3    
'Strong Solar Headbutt'       |1        |0           |48    |15       |1          |22        |60        |25      |{'strong', 'solar', 'head'}        |['do_stam_dam']                                   |4    |1    
'Strong Solar Kick'           |3        |0           |36    |30       |2          |33        |70        |25      |{'kick', 'strong', 'solar'}        |['do_stam_dam']                                   |4    |5    
'Strong Solar Knee'           |1        |0           |36    |30       |2          |33        |70        |25      |{'strong', 'knee', 'solar'}        |['do_stam_dam']                                   |4    |2    
'Strong Solar Palm'           |2        |0           |28    |26       |1          |22        |50        |25      |{'strong', 'palm', 'solar'}        |['do_stam_dam']                                   |4    |4    
'Strong Solar Punch'          |2        |0           |31    |23       |1          |22        |50        |25      |{'punch', 'strong', 'solar'}       |['do_stam_dam']                                   |4    |5    
'Strong Trick Claw'           |1        |0           |24    |30       |1          |22        |50        |25      |{'trick', 'strong', 'claw'}        |['do_agility_based_dam']                          |4    |3    
'Strong Trick Elbow'          |1        |0           |36    |25       |1          |33        |60        |25      |{'elbow', 'trick', 'strong'}       |['do_agility_based_dam']                          |4    |3    
'Strong Trick Headbutt'       |1        |0           |48    |15       |1          |22        |60        |25      |{'trick', 'strong', 'head'}        |['do_agility_based_dam']                          |4    |1    
'Strong Trick Kick'           |3        |0           |36    |30       |2          |33        |70        |25      |{'kick', 'trick', 'strong'}        |['do_agility_based_dam']                          |4    |5    
'Strong Trick Knee'           |1        |0           |36    |30       |2          |33        |70        |25      |{'strong', 'trick', 'knee'}        |['do_agility_based_dam']                          |4    |2    
'Strong Trick Palm'           |2        |0           |28    |26       |1          |22        |50        |25      |{'trick', 'palm', 'strong'}        |['do_agility_based_dam']                          |4    |4    
'Strong Trick Punch'          |2        |0           |31    |23       |1          |22        |50        |25      |{'strong', 'punch', 'trick'}       |['do_agility_based_dam']                          |4    |5    
'Superior Acrobatic Claw'     |1        |0           |24    |36       |3          |35        |40        |40      |{'superior', 'acrobatic', 'claw'}  |['do_agility_based_dam', 'do_strength_based_dam'] |4    |1    
'Superior Acrobatic Elbow'    |1        |0           |36    |30       |3          |53        |48        |40      |{'superior', 'elbow', 'acrobatic'} |['do_agility_based_dam', 'do_strength_based_dam'] |4    |1    
'Superior Acrobatic Headbutt' |1        |0           |48    |18       |3          |35        |48        |40      |{'superior', 'acrobatic', 'head'}  |['do_agility_based_dam', 'do_strength_based_dam'] |4    |1    
'Superior Acrobatic Kick'     |3        |0           |36    |36       |4          |53        |56        |40      |{'superior', 'kick', 'acrobatic'}  |['do_agility_based_dam', 'do_strength_based_dam'] |4    |3    
'Superior Acrobatic Knee'     |1        |0           |36    |36       |4          |53        |56        |40      |{'superior', 'acrobatic', 'knee'}  |['do_agility_based_dam', 'do_strength_based_dam'] |4    |1    
'Superior Acrobatic Palm'     |2        |0           |28    |31       |3          |35        |40        |40      |{'superior', 'acrobatic', 'palm'}  |['do_agility_based_dam', 'do_strength_based_dam'] |4    |2    
'Superior Acrobatic Punch'    |2        |0           |31    |28       |3          |35        |40        |40      |{'superior', 'punch', 'acrobatic'} |['do_agility_based_dam', 'do_strength_based_dam'] |4    |3    
'Superior Charging Kick'      |3        |-1          |36    |36       |2          |46        |67        |25      |{'charging', 'kick', 'superior'}   |[]                                                |3    |4    
'Superior Charging Palm'      |2        |-1          |28    |31       |1          |31        |48        |25      |{'charging', 'palm', 'superior'}   |[]                                                |3    |3    
'Superior Charging Punch'     |2        |-1          |31    |28       |1          |31        |48        |25      |{'charging', 'punch', 'superior'}  |[]                                                |3    |4    
'Superior Claw'               |1        |0           |24    |36       |1          |28        |40        |20      |{'superior', 'claw'}               |[]                                                |2    |3    

# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                       |tier |freq 
'Superior Elbow'              |1        |0           |36    |30       |1          |42        |48        |20      |{'superior', 'elbow'}              |[]                                              |2    |3    
'Superior Energy Claw'        |1        |0           |24    |36       |1          |28        |40        |40      |{'energy', 'claw', 'superior'}     |['do_qi_based_dam']                             |4    |3    
'Superior Energy Elbow'       |1        |0           |36    |30       |1          |42        |48        |40      |{'energy', 'elbow', 'superior'}    |['do_qi_based_dam']                             |4    |3    
'Superior Energy Headbutt'    |1        |0           |48    |18       |1          |28        |48        |40      |{'energy', 'head', 'superior'}     |['do_qi_based_dam']                             |4    |1    
'Superior Energy Kick'        |3        |0           |36    |36       |2          |42        |56        |40      |{'energy', 'kick', 'superior'}     |['do_qi_based_dam']                             |4    |5    
'Superior Energy Knee'        |1        |0           |36    |36       |2          |42        |56        |40      |{'energy', 'knee', 'superior'}     |['do_qi_based_dam']                             |4    |2    
'Superior Energy Palm'        |2        |0           |28    |31       |1          |28        |40        |40      |{'energy', 'palm', 'superior'}     |['do_qi_based_dam']                             |4    |4    
'Superior Energy Punch'       |2        |0           |31    |28       |1          |28        |40        |40      |{'energy', 'punch', 'superior'}    |['do_qi_based_dam']                             |4    |5    
'Superior Fast Claw'          |1        |0           |24    |36       |1          |31        |32        |25      |{'superior', 'fast', 'claw'}       |[]                                              |3    |3    
'Superior Fast Elbow'         |1        |0           |36    |30       |1          |46        |38        |25      |{'superior', 'elbow', 'fast'}      |[]                                              |3    |3    
'Superior Fast Headbutt'      |1        |0           |48    |18       |1          |31        |38        |25      |{'superior', 'fast', 'head'}       |[]                                              |3    |1    
'Superior Fast Kick'          |3        |0           |36    |36       |2          |46        |45        |25      |{'superior', 'kick', 'fast'}       |[]                                              |3    |5    
'Superior Fast Knee'          |1        |0           |36    |36       |2          |46        |45        |25      |{'superior', 'knee', 'fast'}       |[]                                              |3    |2    
'Superior Fast Palm'          |2        |0           |28    |31       |1          |31        |32        |25      |{'superior', 'palm', 'fast'}       |[]                                              |3    |4    
'Superior Fast Punch'         |2        |0           |31    |28       |1          |31        |32        |25      |{'superior', 'punch', 'fast'}      |[]                                              |3    |5    
'Superior Ferocious Claw'     |1        |0           |24    |36       |1          |34        |40        |55      |{'superior', 'ferocious', 'claw'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |3    
'Superior Ferocious Elbow'    |1        |0           |36    |30       |1          |50        |48        |55      |{'superior', 'elbow', 'ferocious'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |3    
'Superior Ferocious Headbutt' |1        |0           |48    |18       |1          |34        |48        |55      |{'superior', 'ferocious', 'head'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |1    
'Superior Ferocious Kick'     |3        |0           |36    |36       |2          |50        |56        |55      |{'superior', 'kick', 'ferocious'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |5    
'Superior Ferocious Knee'     |1        |0           |36    |36       |2          |50        |56        |55      |{'superior', 'ferocious', 'knee'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |2    
'Superior Ferocious Palm'     |2        |0           |28    |31       |1          |34        |40        |55      |{'superior', 'ferocious', 'palm'}  |['do_speed_based_dam', 'do_strength_based_dam'] |5    |4    
'Superior Ferocious Punch'    |2        |0           |31    |28       |1          |34        |40        |55      |{'superior', 'ferocious', 'punch'} |['do_speed_based_dam', 'do_strength_based_dam'] |5    |5    
'Superior Flying Claw'        |2        |-1          |29    |36       |2          |34        |40        |25      |{'superior', 'flying', 'claw'}     |[]                                              |3    |2    
'Superior Flying Elbow'       |2        |-1          |43    |30       |2          |50        |48        |25      |{'superior', 'elbow', 'flying'}    |[]                                              |3    |2    
'Superior Flying Headbutt'    |2        |-1          |58    |18       |2          |34        |48        |25      |{'superior', 'flying', 'head'}     |[]                                              |3    |1    

# name                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                        |functions        |tier |freq 
'Superior Flying Kick'     |4        |-1          |43    |36       |3          |50        |56        |25      |{'superior', 'kick', 'flying'}  |[]               |3    |4    
'Superior Flying Knee'     |2        |-1          |43    |36       |3          |50        |56        |25      |{'flying', 'knee', 'superior'}  |[]               |3    |1    
'Superior Flying Palm'     |3        |-1          |34    |31       |2          |34        |40        |25      |{'superior', 'palm', 'flying'}  |[]               |3    |3    
'Superior Flying Punch'    |3        |-1          |37    |28       |2          |34        |40        |25      |{'superior', 'punch', 'flying'} |[]               |3    |4    
'Superior Headbutt'        |1        |0           |48    |18       |1          |28        |48        |20      |{'superior', 'head'}            |[]               |2    |1    
'Superior Heavy Claw'      |1        |0           |29    |32       |1          |35        |40        |25      |{'superior', 'heavy', 'claw'}   |[]               |3    |3    
'Superior Heavy Elbow'     |1        |0           |43    |26       |1          |53        |48        |25      |{'superior', 'elbow', 'heavy'}  |[]               |3    |3    
'Superior Heavy Headbutt'  |1        |0           |58    |17       |1          |35        |48        |25      |{'superior', 'heavy', 'head'}   |[]               |3    |1    
'Superior Heavy Kick'      |3        |0           |43    |32       |2          |53        |56        |25      |{'superior', 'kick', 'heavy'}   |[]               |3    |5    
'Superior Heavy Knee'      |1        |0           |43    |32       |2          |53        |56        |25      |{'superior', 'heavy', 'knee'}   |[]               |3    |2    
'Superior Heavy Palm'      |2        |0           |34    |28       |1          |35        |40        |25      |{'superior', 'palm', 'heavy'}   |[]               |3    |4    
'Superior Heavy Punch'     |2        |0           |37    |25       |1          |35        |40        |25      |{'superior', 'punch', 'heavy'}  |[]               |3    |5    
'Superior Kick'            |3        |0           |36    |36       |2          |42        |56        |20      |{'superior', 'kick'}            |[]               |2    |5    
'Superior Knee'            |1        |0           |36    |36       |2          |42        |56        |20      |{'superior', 'knee'}            |[]               |2    |2    
'Superior Lethal Claw'     |1        |0           |24    |36       |1          |28        |40        |90      |{'superior', 'lethal', 'claw'}  |['try_insta_ko'] |7    |1    
