# name                                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                           |functions                                                                                       |tier |freq 
'Vanishing Power Solar Claw'            |1        |2           |25    |25       |2          |24        |72        |60      |{'power', 'vanishing', 'solar', 'claw'}         |['do_stam_dam', 'do_strength_based_dam']                                |6    |2    
'Vanishing Power Solar Elbow'           |1        |2           |32    |25       |2          |34        |87        |60      |{'power', 'vanishing', 'elbow', 'solar'}        |['do_stam_dam', 'do_strength_based_dam']                                |6    |2    
'Vanishing Power Solar Headbutt'        |1        |2           |33    |20       |2          |25        |87        |60      |{'power', 'vanishing', 'solar', 'head'}         |['do_stam_dam', 'do_strength_based_dam']                                |6    |1    
'Vanishing Power Solar Knee'            |1        |2           |32    |25       |3          |31        |102       |60      |{'power', 'vanishing', 'knee', 'solar'}         |['do_stam_dam', 'do_strength_based_dam']                                |6    |1    

# name                                    |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                  |functions                                         |tier |freq 
'Vanishing Power Solar Palm'              |2        |2           |23    |26       |2          |24        |72        |60      |{'power', 'palm', 'vanishing', 'solar'}                   |['do_stam_dam', 'do_strength_based_dam']          |6    |3    
'Vanishing Power Solar Punch'             |2        |2           |26    |23       |2          |25        |72        |60      |{'power', 'vanishing', 'solar', 'punch'}                  |['do_stam_dam', 'do_strength_based_dam']          |6    |4    
'Vanishing Precise Acrobatic Claw'        |1        |2           |25    |30       |4          |30        |80        |45      |{'vanishing', 'precise', 'claw', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Vanishing Precise Acrobatic Elbow'       |1        |2           |32    |30       |4          |42        |96        |45      |{'vanishing', 'elbow', 'precise', 'acrobatic'}            |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Vanishing Precise Acrobatic Headbutt'    |1        |2           |33    |24       |4          |31        |96        |45      |{'vanishing', 'precise', 'head', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Vanishing Precise Acrobatic Knee'        |1        |2           |32    |30       |5          |39        |112       |45      |{'vanishing', 'knee', 'precise', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Vanishing Precise Acrobatic Palm'        |2        |2           |23    |31       |4          |30        |80        |45      |{'palm', 'vanishing', 'precise', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Vanishing Precise Acrobatic Punch'       |2        |2           |26    |28       |4          |31        |80        |45      |{'vanishing', 'acrobatic', 'precise', 'punch'}            |['do_agility_based_dam', 'do_strength_based_dam'] |6    |2    
'Vanishing Precise Backflip Kick'         |1        |4           |30    |36       |5          |48        |162       |45      |{'backflip', 'precise', 'acrobatic', 'vanishing', 'kick'} |['do_agility_based_dam']                          |6    |3    
'Vanishing Precise Claw'                  |1        |2           |25    |30       |2          |24        |80        |25      |{'vanishing', 'precise', 'claw'}                          |[]                                                |4    |2    
'Vanishing Precise Debilitating Claw'     |1        |2           |25    |30       |2          |24        |80        |75      |{'vanishing', 'precise', 'claw', 'debilitating'}          |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Vanishing Precise Debilitating Elbow'    |1        |2           |32    |30       |2          |34        |96        |75      |{'vanishing', 'elbow', 'precise', 'debilitating'}         |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Vanishing Precise Debilitating Headbutt' |1        |2           |33    |24       |2          |25        |96        |75      |{'vanishing', 'precise', 'head', 'debilitating'}          |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Vanishing Precise Debilitating Knee'     |1        |2           |32    |30       |3          |31        |112       |75      |{'vanishing', 'knee', 'precise', 'debilitating'}          |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Vanishing Precise Debilitating Palm'     |2        |2           |23    |31       |2          |24        |80        |75      |{'palm', 'vanishing', 'precise', 'debilitating'}          |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |2    
'Vanishing Precise Debilitating Punch'    |2        |2           |26    |28       |2          |25        |80        |75      |{'vanishing', 'debilitating', 'precise', 'punch'}         |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |3    
'Vanishing Precise Elbow'                 |1        |2           |32    |30       |2          |34        |96        |25      |{'vanishing', 'elbow', 'precise'}                         |[]                                                |4    |2    
'Vanishing Precise Energy Claw'           |1        |2           |25    |30       |2          |24        |80        |45      |{'vanishing', 'precise', 'claw', 'energy'}                |['do_qi_based_dam']                               |6    |2    
'Vanishing Precise Energy Elbow'          |1        |2           |32    |30       |2          |34        |96        |45      |{'vanishing', 'elbow', 'precise', 'energy'}               |['do_qi_based_dam']                               |6    |2    
'Vanishing Precise Energy Headbutt'       |1        |2           |33    |24       |2          |25        |96        |45      |{'vanishing', 'precise', 'head', 'energy'}                |['do_qi_based_dam']                               |6    |1    
'Vanishing Precise Energy Knee'           |1        |2           |32    |30       |3          |31        |112       |45      |{'vanishing', 'knee', 'precise', 'energy'}                |['do_qi_based_dam']                               |6    |1    
'Vanishing Precise Energy Palm'           |2        |2           |23    |31       |2          |24        |80        |45      |{'palm', 'vanishing', 'precise', 'energy'}                |['do_qi_based_dam']                               |6    |3    
'Vanishing Precise Energy Punch'          |2        |2           |26    |28       |2          |25        |80        |45      |{'vanishing', 'energy', 'precise', 'punch'}               |['do_qi_based_dam']                               |6    |4    
'Vanishing Precise Flying Claw'           |2        |1           |30    |30       |3          |29        |80        |30      |{'vanishing', 'flying', 'precise', 'claw'}                |[]                                                |5    |1    
'Vanishing Precise Flying Elbow'          |2        |1           |38    |30       |3          |40        |96        |30      |{'vanishing', 'elbow', 'flying', 'precise'}               |[]                                                |5    |1    

# name                                 |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                       |functions              |tier |freq 
'Vanishing Precise Flying Headbutt'    |2        |1           |40    |24       |3          |30        |96        |30      |{'vanishing', 'flying', 'precise', 'head'}     |[]                     |5    |1    
'Vanishing Precise Flying Knee'        |2        |1           |38    |30       |4          |38        |112       |30      |{'vanishing', 'knee', 'flying', 'precise'}     |[]                     |5    |1    
'Vanishing Precise Headbutt'           |1        |2           |33    |24       |2          |25        |96        |25      |{'vanishing', 'precise', 'head'}               |[]                     |4    |1    
'Vanishing Precise Knee'               |1        |2           |32    |30       |3          |31        |112       |25      |{'vanishing', 'knee', 'precise'}               |[]                     |4    |1    
'Vanishing Precise Lethal Claw'        |1        |2           |25    |30       |2          |24        |80        |95      |{'lethal', 'vanishing', 'precise', 'claw'}     |['try_insta_ko']       |9    |1    
'Vanishing Precise Lethal Elbow'       |1        |2           |32    |30       |2          |34        |96        |95      |{'lethal', 'elbow', 'precise', 'vanishing'}    |['try_insta_ko']       |9    |1    
'Vanishing Precise Lethal Headbutt'    |1        |2           |33    |24       |2          |25        |96        |95      |{'lethal', 'vanishing', 'precise', 'head'}     |['try_insta_ko']       |9    |1    
'Vanishing Precise Lethal Knee'        |1        |2           |32    |30       |3          |31        |112       |95      |{'lethal', 'knee', 'precise', 'vanishing'}     |['try_insta_ko']       |9    |1    
'Vanishing Precise Lethal Palm'        |2        |2           |23    |31       |2          |24        |80        |95      |{'palm', 'vanishing', 'lethal', 'precise'}     |['try_insta_ko']       |9    |1    
'Vanishing Precise Lethal Punch'       |2        |2           |26    |28       |2          |25        |80        |95      |{'lethal', 'vanishing', 'precise', 'punch'}    |['try_insta_ko']       |9    |2    
'Vanishing Precise Light Claw'         |1        |2           |20    |34       |2          |18        |80        |30      |{'vanishing', 'precise', 'claw', 'light'}      |[]                     |5    |2    
'Vanishing Precise Light Elbow'        |1        |2           |26    |34       |2          |25        |96        |30      |{'vanishing', 'elbow', 'precise', 'light'}     |[]                     |5    |2    
'Vanishing Precise Light Headbutt'     |1        |2           |26    |26       |2          |19        |96        |30      |{'vanishing', 'precise', 'head', 'light'}      |[]                     |5    |1    
'Vanishing Precise Light Knee'         |1        |2           |26    |34       |3          |24        |112       |30      |{'vanishing', 'knee', 'precise', 'light'}      |[]                     |5    |1    
'Vanishing Precise Light Palm'         |2        |2           |18    |35       |2          |18        |80        |30      |{'palm', 'vanishing', 'precise', 'light'}      |[]                     |5    |3    
'Vanishing Precise Light Punch'        |2        |2           |21    |30       |2          |19        |80        |30      |{'vanishing', 'light', 'precise', 'punch'}     |[]                     |5    |4    
'Vanishing Precise Lightning Claw'     |1        |2           |25    |30       |2          |24        |80        |45      |{'vanishing', 'lightning', 'precise', 'claw'}  |['do_speed_based_dam'] |6    |2    
'Vanishing Precise Lightning Elbow'    |1        |2           |32    |30       |2          |34        |96        |45      |{'vanishing', 'elbow', 'lightning', 'precise'} |['do_speed_based_dam'] |6    |2    
'Vanishing Precise Lightning Headbutt' |1        |2           |33    |24       |2          |25        |96        |45      |{'vanishing', 'lightning', 'precise', 'head'}  |['do_speed_based_dam'] |6    |1    
'Vanishing Precise Lightning Knee'     |1        |2           |32    |30       |3          |31        |112       |45      |{'vanishing', 'knee', 'lightning', 'precise'}  |['do_speed_based_dam'] |6    |1    
'Vanishing Precise Lightning Palm'     |2        |2           |23    |31       |2          |24        |80        |45      |{'palm', 'vanishing', 'lightning', 'precise'}  |['do_speed_based_dam'] |6    |3    
'Vanishing Precise Lightning Punch'    |2        |2           |26    |28       |2          |25        |80        |45      |{'vanishing', 'lightning', 'precise', 'punch'} |['do_speed_based_dam'] |6    |4    
'Vanishing Precise Nerve Claw'         |1        |2           |25    |30       |2          |24        |80        |45      |{'nerve', 'vanishing', 'precise', 'claw'}      |['do_mob_dam']         |6    |2    
'Vanishing Precise Nerve Elbow'        |1        |2           |32    |30       |2          |34        |96        |45      |{'vanishing', 'elbow', 'precise', 'nerve'}     |['do_mob_dam']         |6    |2    
'Vanishing Precise Nerve Headbutt'     |1        |2           |33    |24       |2          |25        |96        |45      |{'nerve', 'vanishing', 'precise', 'head'}      |['do_mob_dam']         |6    |1    

# name                                |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                      |functions                                      |tier |freq 
'Vanishing Precise Nerve Knee'        |1        |2           |32    |30       |3          |31        |112       |45      |{'vanishing', 'knee', 'precise', 'nerve'}     |['do_mob_dam']                                 |6    |1    
'Vanishing Precise Nerve Palm'        |2        |2           |23    |31       |2          |24        |80        |45      |{'palm', 'vanishing', 'precise', 'nerve'}     |['do_mob_dam']                                 |6    |3    
'Vanishing Precise Nerve Punch'       |2        |2           |26    |28       |2          |25        |80        |45      |{'vanishing', 'precise', 'nerve', 'punch'}    |['do_mob_dam']                                 |6    |4    
'Vanishing Precise Palm'              |2        |2           |23    |31       |2          |24        |80        |25      |{'palm', 'vanishing', 'precise'}              |[]                                             |4    |3    
'Vanishing Precise Piercing Claw'     |1        |2           |25    |30       |2          |29        |80        |60      |{'piercing', 'vanishing', 'precise', 'claw'}  |['do_agility_based_dam', 'do_speed_based_dam'] |7    |2    
'Vanishing Precise Piercing Elbow'    |1        |2           |32    |30       |2          |40        |96        |60      |{'piercing', 'vanishing', 'elbow', 'precise'} |['do_agility_based_dam', 'do_speed_based_dam'] |7    |2    
'Vanishing Precise Piercing Headbutt' |1        |2           |33    |24       |2          |30        |96        |60      |{'piercing', 'vanishing', 'precise', 'head'}  |['do_agility_based_dam', 'do_speed_based_dam'] |7    |1    
'Vanishing Precise Piercing Knee'     |1        |2           |32    |30       |3          |38        |112       |60      |{'piercing', 'vanishing', 'knee', 'precise'}  |['do_agility_based_dam', 'do_speed_based_dam'] |7    |1    
'Vanishing Precise Piercing Palm'     |2        |2           |23    |31       |2          |29        |80        |60      |{'piercing', 'palm', 'vanishing', 'precise'}  |['do_agility_based_dam', 'do_speed_based_dam'] |7    |3    
'Vanishing Precise Piercing Punch'    |2        |2           |26    |28       |2          |30        |80        |60      |{'piercing', 'vanishing', 'precise', 'punch'} |['do_agility_based_dam', 'do_speed_based_dam'] |7    |4    
'Vanishing Precise Punch'             |2        |2           |26    |28       |2          |25        |80        |25      |{'vanishing', 'precise', 'punch'}             |[]                                             |4    |4    
'Vanishing Precise Shocking Claw'     |1        |2           |25    |30       |2          |24        |80        |45      |{'vanishing', 'shocking', 'precise', 'claw'}  |['do_shock_move']                              |6    |2    
'Vanishing Precise Shocking Elbow'    |1        |2           |32    |30       |2          |34        |96        |45      |{'vanishing', 'elbow', 'shocking', 'precise'} |['do_shock_move']                              |6    |2    
'Vanishing Precise Shocking Headbutt' |1        |2           |33    |24       |2          |25        |96        |45      |{'vanishing', 'shocking', 'precise', 'head'}  |['do_shock_move']                              |6    |1    
'Vanishing Precise Shocking Knee'     |1        |2           |32    |30       |3          |31        |112       |45      |{'vanishing', 'knee', 'shocking', 'precise'}  |['do_shock_move']                              |6    |1    
'Vanishing Precise Shocking Palm'     |2        |2           |23    |31       |2          |24        |80        |45      |{'palm', 'vanishing', 'shocking', 'precise'}  |['do_shock_move']                              |6    |3    
'Vanishing Precise Shocking Punch'    |2        |2           |26    |28       |2          |25        |80        |45      |{'vanishing', 'shocking', 'precise', 'punch'} |['do_shock_move']                              |6    |4    
'Vanishing Precise Solar Claw'        |1        |2           |25    |30       |2          |24        |80        |45      |{'vanishing', 'solar', 'precise', 'claw'}     |['do_stam_dam']                                |6    |2    
'Vanishing Precise Solar Elbow'       |1        |2           |32    |30       |2          |34        |96        |45      |{'vanishing', 'elbow', 'solar', 'precise'}    |['do_stam_dam']                                |6    |2    
'Vanishing Precise Solar Headbutt'    |1        |2           |33    |24       |2          |25        |96        |45      |{'vanishing', 'solar', 'precise', 'head'}     |['do_stam_dam']                                |6    |1    
'Vanishing Precise Solar Knee'        |1        |2           |32    |30       |3          |31        |112       |45      |{'vanishing', 'knee', 'solar', 'precise'}     |['do_stam_dam']                                |6    |1    
'Vanishing Precise Solar Palm'        |2        |2           |23    |31       |2          |24        |80        |45      |{'palm', 'vanishing', 'solar', 'precise'}     |['do_stam_dam']                                |6    |3    
'Vanishing Precise Solar Punch'       |2        |2           |26    |28       |2          |25        |80        |45      |{'vanishing', 'solar', 'precise', 'punch'}    |['do_stam_dam']                                |6    |4    
'Vanishing Precise Trick Claw'        |1        |2           |25    |30       |2          |24        |80        |45      |{'vanishing', 'trick', 'precise', 'claw'}     |['do_agility_based_dam']                       |6    |2    
'Vanishing Precise Trick Elbow'       |1        |2           |32    |30       |2          |34        |96        |45      |{'vanishing', 'elbow', 'precise', 'trick'}    |['do_agility_based_dam']                       |6    |2    

# name                                  |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                        |functions                                                        |tier |freq 
'Vanishing Precise Trick Headbutt'      |1        |2           |33    |24       |2          |25        |96        |45      |{'vanishing', 'trick', 'precise', 'head'}       |['do_agility_based_dam']                                         |6    |1    
'Vanishing Precise Trick Knee'          |1        |2           |32    |30       |3          |31        |112       |45      |{'vanishing', 'knee', 'precise', 'trick'}       |['do_agility_based_dam']                                         |6    |1    
'Vanishing Precise Trick Palm'          |2        |2           |23    |31       |2          |24        |80        |45      |{'palm', 'trick', 'precise', 'vanishing'}       |['do_agility_based_dam']                                         |6    |3    
'Vanishing Precise Trick Punch'         |2        |2           |26    |28       |2          |25        |80        |45      |{'vanishing', 'trick', 'precise', 'punch'}      |['do_agility_based_dam']                                         |6    |4    
'Vanishing Punch'                       |2        |2           |26    |23       |2          |25        |72        |20      |{'vanishing', 'punch'}                          |[]                                                               |2    |4    
'Vanishing Shocking Claw'               |1        |2           |25    |25       |2          |24        |72        |40      |{'vanishing', 'shocking', 'claw'}               |['do_shock_move']                                                |4    |2    
'Vanishing Shocking Elbow'              |1        |2           |32    |25       |2          |34        |87        |40      |{'vanishing', 'elbow', 'shocking'}              |['do_shock_move']                                                |4    |2    
'Vanishing Shocking Energy Claw'        |1        |2           |25    |25       |2          |24        |72        |60      |{'vanishing', 'shocking', 'claw', 'energy'}     |['do_qi_based_dam', 'do_shock_move']                             |6    |2    
'Vanishing Shocking Energy Elbow'       |1        |2           |32    |25       |2          |34        |87        |60      |{'vanishing', 'elbow', 'shocking', 'energy'}    |['do_qi_based_dam', 'do_shock_move']                             |6    |2    
'Vanishing Shocking Energy Headbutt'    |1        |2           |33    |20       |2          |25        |87        |60      |{'vanishing', 'shocking', 'head', 'energy'}     |['do_qi_based_dam', 'do_shock_move']                             |6    |1    
'Vanishing Shocking Energy Knee'        |1        |2           |32    |25       |3          |31        |102       |60      |{'vanishing', 'knee', 'shocking', 'energy'}     |['do_qi_based_dam', 'do_shock_move']                             |6    |1    
'Vanishing Shocking Energy Palm'        |2        |2           |23    |26       |2          |24        |72        |60      |{'palm', 'vanishing', 'shocking', 'energy'}     |['do_qi_based_dam', 'do_shock_move']                             |6    |3    
'Vanishing Shocking Energy Punch'       |2        |2           |26    |23       |2          |25        |72        |60      |{'vanishing', 'energy', 'shocking', 'punch'}    |['do_qi_based_dam', 'do_shock_move']                             |6    |4    
'Vanishing Shocking Ferocious Claw'     |1        |2           |25    |25       |2          |29        |72        |75      |{'vanishing', 'ferocious', 'shocking', 'claw'}  |['do_speed_based_dam', 'do_strength_based_dam', 'do_shock_move'] |7    |2    
'Vanishing Shocking Ferocious Elbow'    |1        |2           |32    |25       |2          |40        |87        |75      |{'vanishing', 'elbow', 'ferocious', 'shocking'} |['do_speed_based_dam', 'do_strength_based_dam', 'do_shock_move'] |7    |2    
'Vanishing Shocking Ferocious Headbutt' |1        |2           |33    |20       |2          |30        |87        |75      |{'vanishing', 'ferocious', 'shocking', 'head'}  |['do_speed_based_dam', 'do_strength_based_dam', 'do_shock_move'] |7    |1    
'Vanishing Shocking Ferocious Knee'     |1        |2           |32    |25       |3          |38        |102       |75      |{'vanishing', 'knee', 'ferocious', 'shocking'}  |['do_speed_based_dam', 'do_strength_based_dam', 'do_shock_move'] |7    |1    
'Vanishing Shocking Ferocious Palm'     |2        |2           |23    |26       |2          |29        |72        |75      |{'palm', 'ferocious', 'shocking', 'vanishing'}  |['do_speed_based_dam', 'do_strength_based_dam', 'do_shock_move'] |7    |3    
'Vanishing Shocking Ferocious Punch'    |2        |2           |26    |23       |2          |30        |72        |75      |{'vanishing', 'ferocious', 'shocking', 'punch'} |['do_speed_based_dam', 'do_strength_based_dam', 'do_shock_move'] |7    |4    
'Vanishing Shocking Headbutt'           |1        |2           |33    |20       |2          |25        |87        |40      |{'vanishing', 'shocking', 'head'}               |['do_shock_move']                                                |4    |1    
'Vanishing Shocking Knee'               |1        |2           |32    |25       |3          |31        |102       |40      |{'vanishing', 'knee', 'shocking'}               |['do_shock_move']                                                |4    |1    
'Vanishing Shocking Lightning Claw'     |1        |2           |25    |25       |2          |24        |72        |60      |{'vanishing', 'lightning', 'shocking', 'claw'}  |['do_speed_based_dam', 'do_shock_move']                          |6    |2    
'Vanishing Shocking Lightning Elbow'    |1        |2           |32    |25       |2          |34        |87        |60      |{'vanishing', 'elbow', 'lightning', 'shocking'} |['do_speed_based_dam', 'do_shock_move']                          |6    |2    
'Vanishing Shocking Lightning Headbutt' |1        |2           |33    |20       |2          |25        |87        |60      |{'vanishing', 'lightning', 'shocking', 'head'}  |['do_speed_based_dam', 'do_shock_move']                          |6    |1    
'Vanishing Shocking Lightning Knee'     |1        |2           |32    |25       |3          |31        |102       |60      |{'vanishing', 'knee', 'lightning', 'shocking'}  |['do_speed_based_dam', 'do_shock_move']                          |6    |1    

# name                                 |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                        |functions                                                       |tier |freq 
'Vanishing Shocking Lightning Palm'    |2        |2           |23    |26       |2          |24        |72        |60      |{'palm', 'vanishing', 'lightning', 'shocking'}  |['do_speed_based_dam', 'do_shock_move']                         |6    |3    
'Vanishing Shocking Lightning Punch'   |2        |2           |26    |23       |2          |25        |72        |60      |{'vanishing', 'lightning', 'shocking', 'punch'} |['do_speed_based_dam', 'do_shock_move']                         |6    |4    
'Vanishing Shocking Nerve Claw'        |1        |2           |25    |25       |2          |24        |72        |60      |{'nerve', 'vanishing', 'shocking', 'claw'}      |['do_mob_dam', 'do_shock_move']                                 |6    |2    
'Vanishing Shocking Nerve Elbow'       |1        |2           |32    |25       |2          |34        |87        |60      |{'vanishing', 'elbow', 'shocking', 'nerve'}     |['do_mob_dam', 'do_shock_move']                                 |6    |2    
'Vanishing Shocking Nerve Headbutt'    |1        |2           |33    |20       |2          |25        |87        |60      |{'nerve', 'vanishing', 'shocking', 'head'}      |['do_mob_dam', 'do_shock_move']                                 |6    |1    
'Vanishing Shocking Nerve Knee'        |1        |2           |32    |25       |3          |31        |102       |60      |{'vanishing', 'knee', 'shocking', 'nerve'}      |['do_mob_dam', 'do_shock_move']                                 |6    |1    
'Vanishing Shocking Nerve Palm'        |2        |2           |23    |26       |2          |24        |72        |60      |{'palm', 'vanishing', 'shocking', 'nerve'}      |['do_mob_dam', 'do_shock_move']                                 |6    |3    
'Vanishing Shocking Nerve Punch'       |2        |2           |26    |23       |2          |25        |72        |60      |{'vanishing', 'shocking', 'nerve', 'punch'}     |['do_mob_dam', 'do_shock_move']                                 |6    |4    
'Vanishing Shocking Palm'              |2        |2           |23    |26       |2          |24        |72        |40      |{'palm', 'vanishing', 'shocking'}               |['do_shock_move']                                               |4    |3    
'Vanishing Shocking Piercing Claw'     |1        |2           |25    |25       |2          |29        |72        |75      |{'piercing', 'vanishing', 'shocking', 'claw'}   |['do_agility_based_dam', 'do_speed_based_dam', 'do_shock_move'] |7    |2    
'Vanishing Shocking Piercing Elbow'    |1        |2           |32    |25       |2          |40        |87        |75      |{'piercing', 'vanishing', 'elbow', 'shocking'}  |['do_agility_based_dam', 'do_speed_based_dam', 'do_shock_move'] |7    |2    
'Vanishing Shocking Piercing Headbutt' |1        |2           |33    |20       |2          |30        |87        |75      |{'piercing', 'vanishing', 'shocking', 'head'}   |['do_agility_based_dam', 'do_speed_based_dam', 'do_shock_move'] |7    |1    
'Vanishing Shocking Piercing Knee'     |1        |2           |32    |25       |3          |38        |102       |75      |{'piercing', 'vanishing', 'knee', 'shocking'}   |['do_agility_based_dam', 'do_speed_based_dam', 'do_shock_move'] |7    |1    
'Vanishing Shocking Piercing Palm'     |2        |2           |23    |26       |2          |29        |72        |75      |{'piercing', 'palm', 'vanishing', 'shocking'}   |['do_agility_based_dam', 'do_speed_based_dam', 'do_shock_move'] |7    |3    
'Vanishing Shocking Piercing Punch'    |2        |2           |26    |23       |2          |30        |72        |75      |{'piercing', 'vanishing', 'shocking', 'punch'}  |['do_agility_based_dam', 'do_speed_based_dam', 'do_shock_move'] |7    |4    
'Vanishing Shocking Power Claw'        |1        |2           |25    |25       |2          |24        |72        |60      |{'power', 'vanishing', 'shocking', 'claw'}      |['do_strength_based_dam', 'do_shock_move']                      |6    |2    
'Vanishing Shocking Power Elbow'       |1        |2           |32    |25       |2          |34        |87        |60      |{'power', 'vanishing', 'elbow', 'shocking'}     |['do_strength_based_dam', 'do_shock_move']                      |6    |2    
'Vanishing Shocking Power Headbutt'    |1        |2           |33    |20       |2          |25        |87        |60      |{'power', 'vanishing', 'shocking', 'head'}      |['do_strength_based_dam', 'do_shock_move']                      |6    |1    
'Vanishing Shocking Power Knee'        |1        |2           |32    |25       |3          |31        |102       |60      |{'power', 'vanishing', 'knee', 'shocking'}      |['do_strength_based_dam', 'do_shock_move']                      |6    |1    
'Vanishing Shocking Power Palm'        |2        |2           |23    |26       |2          |24        |72        |60      |{'power', 'palm', 'vanishing', 'shocking'}      |['do_strength_based_dam', 'do_shock_move']                      |6    |3    
'Vanishing Shocking Power Punch'       |2        |2           |26    |23       |2          |25        |72        |60      |{'power', 'vanishing', 'shocking', 'punch'}     |['do_strength_based_dam', 'do_shock_move']                      |6    |4    
'Vanishing Shocking Punch'             |2        |2           |26    |23       |2          |25        |72        |40      |{'vanishing', 'shocking', 'punch'}              |['do_shock_move']                                               |4    |4    
'Vanishing Shocking Solar Claw'        |1        |2           |25    |25       |2          |24        |72        |60      |{'vanishing', 'shocking', 'solar', 'claw'}      |['do_stam_dam', 'do_shock_move']                                |6    |2    
'Vanishing Shocking Solar Elbow'       |1        |2           |32    |25       |2          |34        |87        |60      |{'vanishing', 'elbow', 'solar', 'shocking'}     |['do_stam_dam', 'do_shock_move']                                |6    |2    
'Vanishing Shocking Solar Headbutt'    |1        |2           |33    |20       |2          |25        |87        |60      |{'vanishing', 'shocking', 'solar', 'head'}      |['do_stam_dam', 'do_shock_move']                                |6    |1    

# name                                |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                 |functions                                         |tier |freq 
'Vanishing Shocking Solar Knee'       |1        |2           |32    |25       |3          |31        |102       |60      |{'vanishing', 'knee', 'solar', 'shocking'}               |['do_stam_dam', 'do_shock_move']                  |6    |1    
'Vanishing Shocking Solar Palm'       |2        |2           |23    |26       |2          |24        |72        |60      |{'palm', 'vanishing', 'solar', 'shocking'}               |['do_stam_dam', 'do_shock_move']                  |6    |3    
'Vanishing Shocking Solar Punch'      |2        |2           |26    |23       |2          |25        |72        |60      |{'vanishing', 'solar', 'shocking', 'punch'}              |['do_stam_dam', 'do_shock_move']                  |6    |4    
'Vanishing Shocking Trick Claw'       |1        |2           |25    |25       |2          |24        |72        |60      |{'vanishing', 'trick', 'shocking', 'claw'}               |['do_agility_based_dam', 'do_shock_move']         |6    |2    
'Vanishing Shocking Trick Elbow'      |1        |2           |32    |25       |2          |34        |87        |60      |{'vanishing', 'elbow', 'shocking', 'trick'}              |['do_agility_based_dam', 'do_shock_move']         |6    |2    
'Vanishing Shocking Trick Headbutt'   |1        |2           |33    |20       |2          |25        |87        |60      |{'vanishing', 'trick', 'shocking', 'head'}               |['do_agility_based_dam', 'do_shock_move']         |6    |1    
'Vanishing Shocking Trick Knee'       |1        |2           |32    |25       |3          |31        |102       |60      |{'vanishing', 'knee', 'shocking', 'trick'}               |['do_agility_based_dam', 'do_shock_move']         |6    |1    
'Vanishing Shocking Trick Palm'       |2        |2           |23    |26       |2          |24        |72        |60      |{'palm', 'trick', 'shocking', 'vanishing'}               |['do_agility_based_dam', 'do_shock_move']         |6    |3    
'Vanishing Shocking Trick Punch'      |2        |2           |26    |23       |2          |25        |72        |60      |{'vanishing', 'trick', 'shocking', 'punch'}              |['do_agility_based_dam', 'do_shock_move']         |6    |4    
'Vanishing Solar Claw'                |1        |2           |25    |25       |2          |24        |72        |40      |{'vanishing', 'solar', 'claw'}                           |['do_stam_dam']                                   |4    |2    
'Vanishing Solar Elbow'               |1        |2           |32    |25       |2          |34        |87        |40      |{'vanishing', 'elbow', 'solar'}                          |['do_stam_dam']                                   |4    |2    
'Vanishing Solar Headbutt'            |1        |2           |33    |20       |2          |25        |87        |40      |{'vanishing', 'solar', 'head'}                           |['do_stam_dam']                                   |4    |1    
'Vanishing Solar Knee'                |1        |2           |32    |25       |3          |31        |102       |40      |{'vanishing', 'knee', 'solar'}                           |['do_stam_dam']                                   |4    |1    
'Vanishing Solar Palm'                |2        |2           |23    |26       |2          |24        |72        |40      |{'palm', 'vanishing', 'solar'}                           |['do_stam_dam']                                   |4    |3    
'Vanishing Solar Punch'               |2        |2           |26    |23       |2          |25        |72        |40      |{'vanishing', 'solar', 'punch'}                          |['do_stam_dam']                                   |4    |4    
'Vanishing Strong Acrobatic Claw'     |1        |2           |30    |25       |4          |32        |72        |45      |{'vanishing', 'strong', 'claw', 'acrobatic'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Vanishing Strong Acrobatic Elbow'    |1        |2           |38    |25       |4          |46        |87        |45      |{'vanishing', 'elbow', 'strong', 'acrobatic'}            |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
