# name                        |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                           |functions                                                                                |tier |freq 
'Superior Ultra Long Heavy Headbutt'     |3        |0           |44    |24       |1          |32        |54        |25      |{'head', 'ultra long', 'heavy', 'superior'}                      |[]                                                             |5    |1    
'Superior Ultra Long Heavy Knee'         |3        |0           |42    |24       |2          |40        |63        |25      |{'ultra long', 'knee', 'heavy', 'superior'}                      |[]                                                             |5    |1    
'Superior Ultra Long Heavy Palm'         |4        |0           |32    |25       |1          |31        |43        |30      |{'superior', 'ultra long', 'heavy', 'palm'}                      |[]                                                             |6    |2    
'Superior Ultra Long Heavy Punch'        |4        |0           |34    |24       |1          |32        |45        |30      |{'punch', 'ultra long', 'heavy', 'superior'}                     |[]                                                             |6    |3    
'Superior Ultra Long Knee'               |3        |0           |35    |28       |2          |32        |63        |20      |{'ultra long', 'knee', 'superior'}                               |[]                                                             |4    |1    
'Superior Ultra Long Light Claw'         |3        |0           |20    |28       |1          |18        |45        |25      |{'light', 'ultra long', 'superior', 'claw'}                      |['cause_bleeding']                                             |5    |1    
'Superior Ultra Long Light Elbow'        |3        |0           |26    |31       |1          |26        |54        |25      |{'elbow', 'light', 'ultra long', 'superior'}                     |[]                                                             |5    |1    
'Superior Ultra Long Light Headbutt'     |3        |0           |29    |29       |1          |20        |54        |25      |{'head', 'light', 'ultra long', 'superior'}                      |[]                                                             |5    |1    
'Superior Ultra Long Light Knee'         |3        |0           |29    |31       |2          |25        |63        |25      |{'light', 'ultra long', 'knee', 'superior'}                      |[]                                                             |5    |1    
'Superior Ultra Long Light Palm'         |4        |0           |21    |32       |1          |18        |43        |30      |{'light', 'ultra long', 'superior', 'palm'}                      |[]                                                             |6    |2    
'Superior Ultra Long Light Punch'        |4        |0           |23    |29       |1          |20        |45        |30      |{'light', 'punch', 'ultra long', 'superior'}                     |[]                                                             |6    |3    
'Superior Ultra Long Lightning Claw'     |3        |0           |25    |25       |1          |25        |45        |30      |{'superior', 'ultra long', 'lightning', 'claw'}                  |['cause_bleeding', 'do_speed_based_dam']                       |6    |1    
'Superior Ultra Long Lightning Elbow'    |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'ultra long', 'lightning', 'superior'}                 |['do_speed_based_dam']                                         |6    |1    
'Superior Ultra Long Lightning Headbutt' |3        |0           |36    |26       |1          |26        |54        |30      |{'head', 'ultra long', 'lightning', 'superior'}                  |['do_speed_based_dam']                                         |6    |1    
'Superior Ultra Long Lightning Knee'     |3        |0           |35    |28       |2          |32        |63        |30      |{'ultra long', 'knee', 'lightning', 'superior'}                  |['do_speed_based_dam']                                         |6    |1    
'Superior Ultra Long Lightning Palm'     |4        |0           |26    |29       |1          |25        |43        |35      |{'superior', 'ultra long', 'lightning', 'palm'}                  |['do_speed_based_dam']                                         |7    |2    

# name                                  |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                         |functions                                                        |tier |freq 
'Superior Ultra Long Lightning Punch'   |4        |0           |29    |26       |1          |26        |45        |35      |{'punch', 'ultra long', 'lightning', 'superior'}                 |['do_speed_based_dam']                                           |7    |3    
'Superior Ultra Long Lightning Sweep'   |4        |0           |22    |22       |2          |39        |72        |35      |{'lightning', 'takedown', 'superior', 'kick', 'ultra long'}      |['do_takedown', 'do_speed_based_dam']                            |7    |1    
'Superior Ultra Long Lightning Throw'   |3        |0           |11    |33       |3          |39        |81        |30      |{'lightning', 'takedown', 'superior', 'grappling', 'ultra long'} |['do_takedown', 'do_speed_based_dam']                            |6    |1    
'Superior Ultra Long Lightning Trip'    |3        |0           |11    |22       |1          |26        |63        |30      |{'lightning', 'takedown', 'superior', 'grappling', 'ultra long'} |['do_takedown', 'do_speed_based_dam']                            |6    |1    
'Superior Ultra Long Nerve Claw'        |3        |0           |25    |25       |1          |25        |45        |30      |{'nerve', 'ultra long', 'superior', 'claw'}                      |['cause_bleeding', 'do_mob_dam']                                 |6    |1    
'Superior Ultra Long Nerve Elbow'       |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'nerve', 'ultra long', 'superior'}                     |['do_mob_dam']                                                   |6    |1    
'Superior Ultra Long Nerve Headbutt'    |3        |0           |36    |26       |1          |26        |54        |30      |{'head', 'nerve', 'ultra long', 'superior'}                      |['do_mob_dam']                                                   |6    |1    
'Superior Ultra Long Nerve Knee'        |3        |0           |35    |28       |2          |32        |63        |30      |{'ultra long', 'nerve', 'knee', 'superior'}                      |['do_mob_dam']                                                   |6    |1    
'Superior Ultra Long Nerve Palm'        |4        |0           |26    |29       |1          |25        |43        |35      |{'nerve', 'ultra long', 'superior', 'palm'}                      |['do_mob_dam']                                                   |7    |2    
'Superior Ultra Long Nerve Punch'       |4        |0           |29    |26       |1          |26        |45        |35      |{'nerve', 'punch', 'ultra long', 'superior'}                     |['do_mob_dam']                                                   |7    |3    
'Superior Ultra Long Palm'              |4        |0           |26    |29       |1          |25        |43        |25      |{'ultra long', 'superior', 'palm'}                               |[]                                                               |5    |2    
'Superior Ultra Long Piercing Claw'     |3        |0           |25    |25       |1          |30        |45        |35      |{'piercing', 'ultra long', 'superior', 'claw'}                   |['cause_bleeding', 'do_agility_based_dam', 'do_speed_based_dam'] |7    |1    
'Superior Ultra Long Piercing Elbow'    |3        |0           |33    |28       |1          |42        |54        |35      |{'elbow', 'piercing', 'ultra long', 'superior'}                  |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |1    
'Superior Ultra Long Piercing Headbutt' |3        |0           |36    |26       |1          |31        |54        |35      |{'head', 'piercing', 'ultra long', 'superior'}                   |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |1    
'Superior Ultra Long Piercing Knee'     |3        |0           |35    |28       |2          |39        |63        |35      |{'piercing', 'ultra long', 'knee', 'superior'}                   |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |1    
'Superior Ultra Long Piercing Palm'     |4        |0           |26    |29       |1          |30        |43        |40      |{'piercing', 'ultra long', 'superior', 'palm'}                   |['do_agility_based_dam', 'do_speed_based_dam']                   |8    |2    
'Superior Ultra Long Piercing Punch'    |4        |0           |29    |26       |1          |31        |45        |40      |{'piercing', 'punch', 'ultra long', 'superior'}                  |['do_agility_based_dam', 'do_speed_based_dam']                   |8    |3    
'Superior Ultra Long Power Claw'        |3        |0           |25    |25       |1          |25        |45        |30      |{'superior', 'ultra long', 'power', 'claw'}                      |['cause_bleeding', 'do_strength_based_dam']                      |6    |1    
'Superior Ultra Long Power Elbow'       |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'ultra long', 'power', 'superior'}                     |['do_strength_based_dam']                                        |6    |1    
'Superior Ultra Long Power Headbutt'    |3        |0           |36    |26       |1          |26        |54        |30      |{'head', 'ultra long', 'power', 'superior'}                      |['do_strength_based_dam']                                        |6    |1    
'Superior Ultra Long Power Knee'        |3        |0           |35    |28       |2          |32        |63        |30      |{'ultra long', 'knee', 'power', 'superior'}                      |['do_strength_based_dam']                                        |6    |1    
'Superior Ultra Long Power Palm'        |4        |0           |26    |29       |1          |25        |43        |35      |{'superior', 'ultra long', 'power', 'palm'}                      |['do_strength_based_dam']                                        |7    |2    
'Superior Ultra Long Power Punch'       |4        |0           |29    |26       |1          |26        |45        |35      |{'punch', 'ultra long', 'power', 'superior'}                     |['do_strength_based_dam']                                        |7    |3    
'Superior Ultra Long Power Sweep'       |4        |0           |22    |22       |2          |39        |72        |35      |{'power', 'takedown', 'superior', 'kick', 'ultra long'}          |['do_takedown', 'do_strength_based_dam']                         |7    |1    
'Superior Ultra Long Power Throw'       |3        |0           |11    |33       |3          |39        |81        |30      |{'power', 'takedown', 'superior', 'grappling', 'ultra long'}     |['do_takedown', 'do_strength_based_dam']                         |6    |1    

# name                                  |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                        |functions                                |tier |freq 
'Superior Ultra Long Power Trip'        |3        |0           |11    |22       |1          |26        |63        |30      |{'power', 'takedown', 'superior', 'grappling', 'ultra long'}    |['do_takedown', 'do_strength_based_dam'] |6    |1    
'Superior Ultra Long Punch'             |4        |0           |29    |26       |1          |26        |45        |25      |{'punch', 'ultra long', 'superior'}                             |[]                                       |5    |3    
'Superior Ultra Long Pushing Claw'      |3        |0           |25    |25       |1          |25        |45        |25      |{'pushing', 'ultra long', 'superior', 'claw'}                   |['cause_bleeding', 'do_knockback']       |5    |1    
'Superior Ultra Long Pushing Elbow'     |3        |0           |33    |28       |1          |35        |54        |25      |{'elbow', 'pushing', 'ultra long', 'superior'}                  |['do_knockback']                         |5    |1    
'Superior Ultra Long Pushing Headbutt'  |3        |0           |36    |26       |1          |26        |54        |25      |{'head', 'pushing', 'ultra long', 'superior'}                   |['do_knockback']                         |5    |1    
'Superior Ultra Long Pushing Knee'      |3        |0           |35    |28       |2          |32        |63        |25      |{'ultra long', 'pushing', 'knee', 'superior'}                   |['do_knockback']                         |5    |1    
'Superior Ultra Long Pushing Palm'      |4        |0           |26    |29       |1          |25        |43        |30      |{'pushing', 'ultra long', 'superior', 'palm'}                   |['do_knockback']                         |6    |2    
'Superior Ultra Long Pushing Punch'     |4        |0           |29    |26       |1          |26        |45        |30      |{'punch', 'ultra long', 'pushing', 'superior'}                  |['do_knockback']                         |6    |3    
'Superior Ultra Long Shocking Claw'     |3        |0           |25    |25       |1          |25        |45        |30      |{'shocking', 'ultra long', 'superior', 'claw'}                  |['cause_bleeding', 'do_shock_move']      |6    |1    
'Superior Ultra Long Shocking Elbow'    |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'ultra long', 'superior', 'shocking'}                 |['do_shock_move']                        |6    |1    
'Superior Ultra Long Shocking Headbutt' |3        |0           |36    |26       |1          |26        |54        |30      |{'head', 'ultra long', 'superior', 'shocking'}                  |['do_shock_move']                        |6    |1    
'Superior Ultra Long Shocking Knee'     |3        |0           |35    |28       |2          |32        |63        |30      |{'ultra long', 'knee', 'superior', 'shocking'}                  |['do_shock_move']                        |6    |1    
'Superior Ultra Long Shocking Palm'     |4        |0           |26    |29       |1          |25        |43        |35      |{'shocking', 'ultra long', 'superior', 'palm'}                  |['do_shock_move']                        |7    |2    
'Superior Ultra Long Shocking Punch'    |4        |0           |29    |26       |1          |26        |45        |35      |{'punch', 'ultra long', 'superior', 'shocking'}                 |['do_shock_move']                        |7    |3    
'Superior Ultra Long Shocking Sweep'    |4        |0           |22    |22       |2          |39        |72        |35      |{'takedown', 'superior', 'kick', 'ultra long', 'shocking'}      |['do_takedown', 'do_shock_move']         |7    |1    
'Superior Ultra Long Shocking Throw'    |3        |0           |11    |33       |3          |39        |81        |30      |{'takedown', 'superior', 'grappling', 'ultra long', 'shocking'} |['do_takedown', 'do_shock_move']         |6    |1    
'Superior Ultra Long Shocking Trip'     |3        |0           |11    |22       |1          |26        |63        |30      |{'takedown', 'superior', 'grappling', 'ultra long', 'shocking'} |['do_takedown', 'do_shock_move']         |6    |1    
'Superior Ultra Long Slashing Elbow'    |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'slashing', 'ultra long', 'superior'}                 |['cause_bleeding']                       |6    |1    
'Superior Ultra Long Slashing Headbutt' |3        |0           |36    |26       |1          |26        |54        |30      |{'head', 'slashing', 'ultra long', 'superior'}                  |['cause_bleeding']                       |6    |1    
'Superior Ultra Long Slashing Knee'     |3        |0           |35    |28       |2          |32        |63        |30      |{'ultra long', 'slashing', 'knee', 'superior'}                  |['cause_bleeding']                       |6    |1    
'Superior Ultra Long Slashing Palm'     |4        |0           |26    |29       |1          |25        |43        |35      |{'slashing', 'ultra long', 'superior', 'palm'}                  |['cause_bleeding']                       |7    |1    
'Superior Ultra Long Slashing Punch'    |4        |0           |29    |26       |1          |26        |45        |35      |{'slashing', 'punch', 'ultra long', 'superior'}                 |['cause_bleeding']                       |7    |1    
'Superior Ultra Long Solar Claw'        |3        |0           |25    |25       |1          |25        |45        |30      |{'solar', 'ultra long', 'superior', 'claw'}                     |['cause_bleeding', 'do_stam_dam']        |6    |1    
'Superior Ultra Long Solar Elbow'       |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'solar', 'ultra long', 'superior'}                    |['do_stam_dam']                          |6    |1    
'Superior Ultra Long Solar Headbutt'    |3        |0           |36    |26       |1          |26        |54        |30      |{'solar', 'head', 'ultra long', 'superior'}                     |['do_stam_dam']                          |6    |1    

# name                                   |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                     |functions                                         |tier |freq 
'Superior Ultra Long Solar Knee'         |3        |0           |35    |28       |2          |32        |63        |30      |{'solar', 'ultra long', 'knee', 'superior'}                  |['do_stam_dam']                                   |6    |1    
'Superior Ultra Long Solar Palm'         |4        |0           |26    |29       |1          |25        |43        |35      |{'solar', 'ultra long', 'superior', 'palm'}                  |['do_stam_dam']                                   |7    |2    
'Superior Ultra Long Solar Punch'        |4        |0           |29    |26       |1          |26        |45        |35      |{'solar', 'punch', 'ultra long', 'superior'}                 |['do_stam_dam']                                   |7    |3    
'Superior Ultra Long Sweep'              |4        |0           |22    |22       |2          |39        |72        |25      |{'kick', 'ultra long', 'takedown', 'superior'}               |['do_takedown']                                   |5    |1    
'Superior Ultra Long Throw'              |3        |0           |11    |33       |3          |39        |81        |20      |{'grappling', 'ultra long', 'takedown', 'superior'}          |['do_takedown']                                   |4    |1    
'Superior Ultra Long Trick Claw'         |3        |0           |25    |25       |1          |25        |45        |30      |{'ultra long', 'trick', 'superior', 'claw'}                  |['cause_bleeding', 'do_agility_based_dam']        |6    |1    
'Superior Ultra Long Trick Elbow'        |3        |0           |33    |28       |1          |35        |54        |30      |{'elbow', 'ultra long', 'trick', 'superior'}                 |['do_agility_based_dam']                          |6    |1    
'Superior Ultra Long Trick Headbutt'     |3        |0           |36    |26       |1          |26        |54        |30      |{'head', 'ultra long', 'trick', 'superior'}                  |['do_agility_based_dam']                          |6    |1    
'Superior Ultra Long Trick Knee'         |3        |0           |35    |28       |2          |32        |63        |30      |{'trick', 'ultra long', 'knee', 'superior'}                  |['do_agility_based_dam']                          |6    |1    
'Superior Ultra Long Trick Palm'         |4        |0           |26    |29       |1          |25        |43        |35      |{'ultra long', 'trick', 'superior', 'palm'}                  |['do_agility_based_dam']                          |7    |2    
'Superior Ultra Long Trick Punch'        |4        |0           |29    |26       |1          |26        |45        |35      |{'ultra long', 'punch', 'trick', 'superior'}                 |['do_agility_based_dam']                          |7    |3    
'Superior Ultra Long Trick Sweep'        |4        |0           |22    |22       |2          |39        |72        |35      |{'ultra long', 'takedown', 'superior', 'kick', 'trick'}      |['do_takedown', 'do_agility_based_dam']           |7    |1    
'Superior Ultra Long Trick Throw'        |3        |0           |11    |33       |3          |39        |81        |30      |{'ultra long', 'takedown', 'superior', 'grappling', 'trick'} |['do_takedown', 'do_agility_based_dam']           |6    |1    
'Superior Ultra Long Trick Trip'         |3        |0           |11    |22       |1          |26        |63        |30      |{'ultra long', 'takedown', 'superior', 'grappling', 'trick'} |['do_takedown', 'do_agility_based_dam']           |6    |1    
'Superior Ultra Long Trip'               |3        |0           |11    |22       |1          |26        |63        |20      |{'grappling', 'ultra long', 'takedown', 'superior'}          |['do_takedown']                                   |4    |1    
'Superior Ultra Short Acrobatic Kick'    |1        |0           |30    |25       |4          |49        |63        |30      |{'kick', 'superior', 'acrobatic', 'ultra short'}             |['do_agility_based_dam', 'do_strength_based_dam'] |6    |1    
'Superior Ultra Short Debilitating Kick' |1        |0           |30    |25       |2          |39        |63        |40      |{'kick', 'superior', 'ultra short', 'debilitating'}          |['do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |2    
'Superior Ultra Short Drunken Kick'      |1        |0           |30    |25       |3          |39        |63        |25      |{'kick', 'drunken', 'ultra short', 'superior'}               |['cause_off_balance']                             |5    |3    
'Superior Ultra Short Energy Kick'       |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'superior', 'ultra short', 'energy'}                |['do_qi_based_dam']                               |6    |3    
'Superior Ultra Short Ferocious Kick'    |1        |0           |30    |25       |2          |47        |63        |35      |{'kick', 'ferocious', 'ultra short', 'superior'}             |['do_speed_based_dam', 'do_strength_based_dam']   |7    |3    
'Superior Ultra Short Heavy Kick'        |1        |0           |35    |23       |2          |49        |63        |25      |{'kick', 'superior', 'heavy', 'ultra short'}                 |[]                                                |5    |3    
'Superior Ultra Short Kick'              |1        |0           |30    |25       |2          |39        |63        |20      |{'kick', 'ultra short', 'superior'}                          |[]                                                |4    |3    
'Superior Ultra Short Light Kick'        |1        |0           |24    |28       |2          |29        |63        |25      |{'kick', 'light', 'ultra short', 'superior'}                 |[]                                                |5    |3    
'Superior Ultra Short Lightning Kick'    |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'superior', 'lightning', 'ultra short'}             |['do_speed_based_dam']                            |6    |3    
'Superior Ultra Short Nerve Kick'        |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'nerve', 'ultra short', 'superior'}                 |['do_mob_dam']                                    |6    |3    

# name                                     |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                           |functions                                                        |tier |freq 
'Superior Ultra Short Piercing Kick'       |1        |0           |30    |25       |2          |47        |63        |35      |{'kick', 'piercing', 'ultra short', 'superior'}                    |['do_agility_based_dam', 'do_speed_based_dam']                   |7    |3    
'Superior Ultra Short Power Kick'          |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'superior', 'power', 'ultra short'}                       |['do_strength_based_dam']                                        |6    |3    
'Superior Ultra Short Pushing Kick'        |1        |0           |30    |25       |2          |39        |63        |25      |{'kick', 'pushing', 'ultra short', 'superior'}                     |['do_knockback']                                                 |5    |3    
'Superior Ultra Short Retreating Kick'     |1        |1           |30    |25       |2          |44        |79        |25      |{'kick', 'superior', 'ultra short', 'retreating'}                  |[]                                                               |5    |2    
'Superior Ultra Short Shocking Kick'       |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'superior', 'ultra short', 'shocking'}                    |['do_shock_move']                                                |6    |3    
'Superior Ultra Short Slashing Kick'       |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'slashing', 'ultra short', 'superior'}                    |['cause_bleeding']                                               |6    |1    
'Superior Ultra Short Solar Kick'          |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'solar', 'ultra short', 'superior'}                       |['do_stam_dam']                                                  |6    |3    
'Superior Ultra Short Trick Kick'          |1        |0           |30    |25       |2          |39        |63        |30      |{'kick', 'trick', 'ultra short', 'superior'}                       |['do_agility_based_dam']                                         |6    |3    
'Superior Vanishing Claw'                  |1        |2           |25    |25       |2          |31        |65        |20      |{'vanishing', 'superior', 'claw'}                                  |['cause_bleeding']                                               |4    |2    
'Superior Vanishing Debilitating Claw'     |1        |2           |25    |25       |2          |31        |65        |40      |{'debilitating', 'vanishing', 'superior', 'claw'}                  |['cause_bleeding', 'do_shock_move', 'do_stam_dam', 'do_mob_dam'] |8    |1    
'Superior Vanishing Debilitating Elbow'    |1        |2           |33    |28       |2          |44        |78        |40      |{'elbow', 'vanishing', 'superior', 'debilitating'}                 |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |1    
'Superior Vanishing Debilitating Headbutt' |1        |2           |36    |26       |2          |32        |78        |40      |{'debilitating', 'head', 'vanishing', 'superior'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |1    
'Superior Vanishing Debilitating Knee'     |1        |2           |35    |28       |3          |40        |92        |40      |{'debilitating', 'vanishing', 'knee', 'superior'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |1    
'Superior Vanishing Debilitating Palm'     |2        |2           |26    |29       |2          |31        |63        |40      |{'debilitating', 'vanishing', 'superior', 'palm'}                  |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |2    
'Superior Vanishing Debilitating Punch'    |2        |2           |29    |26       |2          |32        |65        |40      |{'debilitating', 'punch', 'superior', 'vanishing'}                 |['do_shock_move', 'do_stam_dam', 'do_mob_dam']                   |8    |3    
'Superior Vanishing Debilitating Sweep'    |2        |2           |22    |22       |3          |49        |104       |40      |{'vanishing', 'debilitating', 'takedown', 'superior', 'kick'}      |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Superior Vanishing Debilitating Throw'    |1        |2           |11    |33       |4          |49        |117       |40      |{'vanishing', 'takedown', 'superior', 'grappling', 'debilitating'} |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Superior Vanishing Debilitating Trip'     |1        |2           |11    |22       |2          |32        |92        |40      |{'vanishing', 'takedown', 'superior', 'grappling', 'debilitating'} |['do_takedown', 'do_shock_move', 'do_stam_dam', 'do_mob_dam']    |8    |1    
'Superior Vanishing Drunken Claw'          |1        |2           |25    |25       |3          |31        |65        |25      |{'vanishing', 'drunken', 'superior', 'claw'}                       |['cause_bleeding', 'cause_off_balance']                          |5    |2    
'Superior Vanishing Drunken Elbow'         |1        |2           |33    |28       |3          |44        |78        |25      |{'elbow', 'vanishing', 'drunken', 'superior'}                      |['cause_off_balance']                                            |5    |2    
'Superior Vanishing Drunken Headbutt'      |1        |2           |36    |26       |3          |32        |78        |25      |{'vanishing', 'head', 'drunken', 'superior'}                       |['cause_off_balance']                                            |5    |1    
'Superior Vanishing Drunken Knee'          |1        |2           |35    |28       |4          |40        |92        |25      |{'vanishing', 'knee', 'drunken', 'superior'}                       |['cause_off_balance']                                            |5    |1    
'Superior Vanishing Drunken Palm'          |2        |2           |26    |29       |3          |31        |63        |25      |{'vanishing', 'drunken', 'superior', 'palm'}                       |['cause_off_balance']                                            |5    |3    
'Superior Vanishing Drunken Punch'         |2        |2           |29    |26       |3          |32        |65        |25      |{'vanishing', 'punch', 'drunken', 'superior'}                      |['cause_off_balance']                                            |5    |4    
'Superior Vanishing Drunken Sweep'         |2        |2           |22    |22       |4          |49        |104       |25      |{'vanishing', 'takedown', 'drunken', 'superior', 'kick'}           |['do_takedown', 'cause_off_balance']                             |5    |1    

# name                               |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                      |functions                             |tier |freq 
'Superior Vanishing Drunken Throw'   |1        |2           |11    |33       |5          |49        |117       |25      |{'takedown', 'drunken', 'superior', 'grappling', 'vanishing'} |['do_takedown', 'cause_off_balance']  |5    |1    
'Superior Vanishing Drunken Trip'    |1        |2           |11    |22       |3          |32        |92        |25      |{'takedown', 'drunken', 'superior', 'grappling', 'vanishing'} |['do_takedown', 'cause_off_balance']  |5    |1    
'Superior Vanishing Elbow'           |1        |2           |33    |28       |2          |44        |78        |20      |{'elbow', 'vanishing', 'superior'}                            |[]                                    |4    |2    
'Superior Vanishing Energy Claw'     |1        |2           |25    |25       |2          |31        |65        |30      |{'vanishing', 'superior', 'energy', 'claw'}                   |['cause_bleeding', 'do_qi_based_dam'] |6    |2    
'Superior Vanishing Energy Elbow'    |1        |2           |33    |28       |2          |44        |78        |30      |{'elbow', 'vanishing', 'superior', 'energy'}                  |['do_qi_based_dam']                   |6    |2    
'Superior Vanishing Energy Headbutt' |1        |2           |36    |26       |2          |32        |78        |30      |{'vanishing', 'head', 'superior', 'energy'}                   |['do_qi_based_dam']                   |6    |1    
'Superior Vanishing Energy Knee'     |1        |2           |35    |28       |3          |40        |92        |30      |{'vanishing', 'knee', 'superior', 'energy'}                   |['do_qi_based_dam']                   |6    |1    
'Superior Vanishing Energy Palm'     |2        |2           |26    |29       |2          |31        |63        |30      |{'vanishing', 'superior', 'energy', 'palm'}                   |['do_qi_based_dam']                   |6    |3    
'Superior Vanishing Energy Punch'    |2        |2           |29    |26       |2          |32        |65        |30      |{'vanishing', 'punch', 'superior', 'energy'}                  |['do_qi_based_dam']                   |6    |4    
'Superior Vanishing Energy Sweep'    |2        |2           |22    |22       |3          |49        |104       |30      |{'vanishing', 'takedown', 'superior', 'kick', 'energy'}       |['do_takedown', 'do_qi_based_dam']    |6    |1    
'Superior Vanishing Energy Throw'    |1        |2           |11    |33       |4          |49        |117       |30      |{'takedown', 'superior', 'grappling', 'vanishing', 'energy'}  |['do_takedown', 'do_qi_based_dam']    |6    |1    
'Superior Vanishing Energy Trip'     |1        |2           |11    |22       |2          |32        |92        |30      |{'takedown', 'superior', 'grappling', 'vanishing', 'energy'}  |['do_takedown', 'do_qi_based_dam']    |6    |1    
'Superior Vanishing Headbutt'        |1        |2           |36    |26       |2          |32        |78        |20      |{'vanishing', 'head', 'superior'}                             |[]                                    |4    |1    
'Superior Vanishing Heavy Claw'      |1        |2           |31    |23       |2          |39        |65        |25      |{'vanishing', 'superior', 'heavy', 'claw'}                    |['cause_bleeding']                    |5    |2    
'Superior Vanishing Heavy Elbow'     |1        |2           |40    |24       |2          |55        |78        |25      |{'elbow', 'vanishing', 'heavy', 'superior'}                   |[]                                    |5    |2    
'Superior Vanishing Heavy Headbutt'  |1        |2           |44    |24       |2          |40        |78        |25      |{'vanishing', 'head', 'heavy', 'superior'}                    |[]                                    |5    |1    
'Superior Vanishing Heavy Knee'      |1        |2           |42    |24       |3          |51        |92        |25      |{'vanishing', 'knee', 'heavy', 'superior'}                    |[]                                    |5    |1    
'Superior Vanishing Heavy Palm'      |2        |2           |32    |25       |2          |39        |63        |25      |{'vanishing', 'superior', 'heavy', 'palm'}                    |[]                                    |5    |3    
'Superior Vanishing Heavy Punch'     |2        |2           |34    |24       |2          |40        |65        |25      |{'vanishing', 'punch', 'heavy', 'superior'}                   |[]                                    |5    |4    
'Superior Vanishing Knee'            |1        |2           |35    |28       |3          |40        |92        |20      |{'vanishing', 'knee', 'superior'}                             |[]                                    |4    |1    
'Superior Vanishing Light Claw'      |1        |2           |20    |28       |2          |23        |65        |25      |{'vanishing', 'light', 'superior', 'claw'}                    |['cause_bleeding']                    |5    |2    
'Superior Vanishing Light Elbow'     |1        |2           |26    |31       |2          |32        |78        |25      |{'elbow', 'light', 'vanishing', 'superior'}                   |[]                                    |5    |2    
'Superior Vanishing Light Headbutt'  |1        |2           |29    |29       |2          |25        |78        |25      |{'vanishing', 'head', 'light', 'superior'}                    |[]                                    |5    |1    
'Superior Vanishing Light Knee'      |1        |2           |29    |31       |3          |31        |92        |25      |{'vanishing', 'light', 'knee', 'superior'}                    |[]                                    |5    |1    
'Superior Vanishing Light Palm'      |2        |2           |21    |32       |2          |23        |63        |25      |{'vanishing', 'light', 'superior', 'palm'}                    |[]                                    |5    |3    

# name                                  |distance |dist_change |power |accuracy |complexity |stam_cost |time_cost |qi_cost |features                                                        |functions                                                        |tier |freq 
'Superior Vanishing Light Punch'        |2        |2           |23    |29       |2          |25        |65        |25      |{'vanishing', 'light', 'punch', 'superior'}                     |[]                                                               |5    |4    
'Superior Vanishing Lightning Claw'     |1        |2           |25    |25       |2          |31        |65        |30      |{'vanishing', 'superior', 'lightning', 'claw'}                  |['cause_bleeding', 'do_speed_based_dam']                         |6    |2    
'Superior Vanishing Lightning Elbow'    |1        |2           |33    |28       |2          |44        |78        |30      |{'elbow', 'vanishing', 'lightning', 'superior'}                 |['do_speed_based_dam']                                           |6    |2    
'Superior Vanishing Lightning Headbutt' |1        |2           |36    |26       |2          |32        |78        |30      |{'vanishing', 'head', 'lightning', 'superior'}                  |['do_speed_based_dam']                                           |6    |1    
'Superior Vanishing Lightning Knee'     |1        |2           |35    |28       |3          |40        |92        |30      |{'vanishing', 'knee', 'lightning', 'superior'}                  |['do_speed_based_dam']                                           |6    |1    
'Superior Vanishing Lightning Palm'     |2        |2           |26    |29       |2          |31        |63        |30      |{'vanishing', 'superior', 'lightning', 'palm'}                  |['do_speed_based_dam']                                           |6    |3    
